Date,Open,High,Low,Close,Volume
1993-01-29,24.13041434281242,24.13041434281242,24.01036253016161,24.113264083862305,1003200
1993-02-01,24.130422398195428,24.284774780273438,24.130422398195428,24.284774780273438,480500
1993-02-02,24.267609235348207,24.35336050473106,24.216158473718494,24.336210250854492,201300
1993-02-03,24.37052760928911,24.61063132957767,24.35337734355421,24.593481063842773,529400
1993-02-04,24.679199854532875,24.747800827026367,24.404795964558918,24.69635009765625,531500
1993-02-05,24.67921257019043,24.73066332606991,24.54201055451182,24.67921257019043,492100
1993-02-08,24.67921257019043,24.76496382998956,24.644912066270777,24.67921257019043,596100
1993-02-09,24.593468417146976,24.593468417146976,24.45626636182119,24.50771713256836,122100
1993-02-10,24.507710756079288,24.559161513439847,24.43910974626521,24.542011260986328,379600
1993-02-11,24.576316135815024,24.764968946348144,24.576316135815024,24.662067413330078,19500
1993-02-12,24.62776192101717,24.62776192101717,24.473409652709957,24.47340965270996,42500
1993-02-16,24.404818728876833,24.404818728876833,23.82170991877015,23.85601043701172,374800
1993-02-17,23.85601745166367,23.89031797999101,23.753115866681657,23.8388671875,210900
1993-02-18,24.113253415617866,24.113253415617866,23.495844366569326,23.821699142456055,378100
1993-02-19,23.821702268920635,23.907453536987305,23.787401761693967,23.907453536987305,34900
1993-02-22,23.976059581655704,24.027510353290157,23.907458552809764,23.993209838867188,513600
1993-02-23,24.061802587113498,24.078952838422914,23.85599957140048,23.976051330566406,373700
1993-02-24,23.993220280792755,24.284774780273438,23.993220280792755,24.284774780273438,26300
1993-02-25,24.267609235348207,24.35336050473106,24.216158473718494,24.336210250854492,44500
1993-02-26,24.387656537350594,24.387656537350594,24.250454531514585,24.370506286621094,66200
1993-03-01,24.45626844784367,24.45626844784367,24.267615605679378,24.301916122436523,66500
1993-03-02,24.319062303269856,24.662067413330078,24.284761792263833,24.662067413330078,182400
1993-03-03,24.696371654394262,24.78212294486091,24.662071138207605,24.764972686767578,280100
1993-03-04,24.799273963758207,24.799273963758207,24.627771377563477,24.627771377563477,89500
1993-03-05,24.66206748791913,24.76496902124842,24.542015699034962,24.559165954589844,40000
1993-03-08,24.610619447270377,25.10797691345215,24.610619447270377,25.10797691345215,50800
1993-03-09,25.05653830927639,25.073688575059606,24.97078698036032,25.02223777770996,169300
1993-03-10,25.02221867552208,25.073669433593746,24.91931715937874,25.07366943359375,194400
1993-03-11,25.09082865616912,25.15942969145598,24.970776844417117,25.005077362060547,70900
1993-03-12,24.799282137420715,24.81643240169279,24.593478966155814,24.747831344604492,643600
1993-03-15,24.730675874907394,24.867877960205078,24.730675874907394,24.867877960205078,310800
1993-03-16,24.867877960205078,24.93647900285392,24.867877960205078,24.867877960205078,30800
1993-03-17,24.83355651474264,24.83355651474264,24.67920429883609,24.713504791259766,21800
1993-03-18,24.816427178218447,24.97077952417834,24.816427178218447,24.867877960205078,59300
1993-03-19,24.968073038158114,24.968073038158114,24.830223083496097,24.830223083496094,66900
1993-03-22,24.589018098308088,24.74409950187135,24.571786831245504,24.692405700683594,183400
1993-03-23,24.76131656907063,24.77854782625161,24.709622797527686,24.74408531188965,55200
1993-03-24,24.709622797527686,24.84747285497554,24.589003997260814,24.74408531188965,37200
1993-03-25,24.761310362238373,24.950854143716885,24.726847856515008,24.899160385131836,110100
1993-03-26,24.881927431832608,24.899158683516703,24.74407741835985,24.761308670043945,101500
1993-03-29,24.778555449064786,24.98533059884836,24.778555449064786,24.86471176147461,87100
1993-03-30,24.899159855239542,24.933622360229496,24.864697350249592,24.933622360229492,56000
1993-03-31,25.002564861566693,25.071489919765362,24.91640853881836,24.91640853881836,111600
1993-04-01,24.95084179382536,24.95084179382536,24.778529350497838,24.830223083496094,129500
1993-04-02,24.623461748335394,24.623461748335394,24.31329917907715,24.31329917907715,59400
1993-04-05,24.502848752967395,24.502848752967395,24.36499868965956,24.433923721313477,172200
1993-04-06,24.485607081120556,24.485607081120556,24.29606332468683,24.364988327026367,129700
1993-04-07,24.399449515796363,24.451143264770508,24.347755766822218,24.451143264770508,28000
1993-04-08,24.55453704424786,24.55453704424786,24.313299487321917,24.41668701171875,180800
1993-04-12,24.657921159939377,24.77853992172804,24.623458656571188,24.761308670043945,348500
1993-04-13,24.74407092200385,24.89915214644538,24.72683967484368,24.81299591064453,146100
1993-04-14,24.83023341209401,24.847464663594423,24.76130840609236,24.778539657592773,119600
1993-04-15,24.76130840609236,24.83023341209401,24.6751521485903,24.778539657592773,148600
1993-04-16,24.795770909093186,24.83023341209401,24.74407715459195,24.778539657592773,47900
1993-04-19,24.778546993958884,24.84747202036767,24.657928197743505,24.675159454345703,157000
1993-04-20,24.64069500304105,24.675157513534813,24.399457429584704,24.55453872680664,279500
1993-04-21,24.606219372052827,24.606219372052827,24.468369403581942,24.537294387817383,67900
1993-04-22,24.43392891700712,24.64070405593807,24.227153778076172,24.227153778076172,97700
1993-04-23,24.175452083860126,24.24437710762024,24.089295804159985,24.12375831604004,106000
1993-04-26,24.14097715917468,24.227133394575016,23.865277205893598,23.934202194213867,62600
