Date,Open,High,Low,Close,Volume
1962-01-02,0.05968517934092067,0.05999619886279106,0.05968517934092067,0.05999619886279106,0
1962-01-03,0.05937450668913312,0.05937450668913312,0.05906348675489425,0.05906348675489426,345600
1962-01-04,0.05906347769938107,0.05937449758593489,0.058441974222660065,0.058441974222660065,216000
1962-01-05,0.05797537046494083,0.05797537046494083,0.05750910937786102,0.05750910937786102,129600
1962-01-08,0.057042930979119916,0.057042930979119916,0.056576669216156006,0.056576669216156006,172800
1962-01-09,0.057198386639356606,0.057198386639356606,0.057198386639356606,0.05719838663935661,43200
1962-01-10,0.05766469265446883,0.058441974222660065,0.05766469265446883,0.058441974222660065,172800
1962-01-11,0.058441950871472095,0.058441950871472095,0.05813093110918998,0.05813093110918999,172800
1962-01-12,0.05813088020991789,0.05844189969987202,0.05750910937786102,0.05750910937786102,259200
1962-01-15,0.05750910937786102,0.05797537046494083,0.05750910937786102,0.05750910937786102,129600
1962-01-16,0.057509138136859025,0.0579753994571054,0.057198386639356606,0.05719838663935661,345600
1962-01-17,0.05719835803575828,0.05782012886781515,0.05719835803575828,0.05750910937786102,259200
1962-01-18,0.05719841409556104,0.05719841409556104,0.057042904198169715,0.05704290419816971,172800
1962-01-19,0.05735392213881203,0.057664673775434494,0.05735392213881203,0.057664673775434494,129600
1962-01-22,0.05719841409556104,0.05719841409556104,0.057042904198169715,0.05704290419816971,172800
1962-01-23,0.057042930979119916,0.05719844094952125,0.056576669216156006,0.056576669216156006,259200
1962-01-24,0.05657666693678283,0.05657666693678283,0.056265915156739885,0.05642115697264671,302400
1962-01-25,0.05642113981758269,0.05657664973443542,0.05611038813202499,0.056265898048877716,129600
1962-01-26,0.056265865830853315,0.056576617338473655,0.05611035600304604,0.056110356003046036,561600
1962-01-29,0.056265888758957876,0.05688766017556191,0.056265888758957876,0.056887660175561905,216000
1962-01-30,0.05688768915695867,0.057664702712485166,0.056576669216156006,0.056576669216156006,734400
1962-01-31,0.05704284219503696,0.057820122689008706,0.05704284219503696,0.05782012268900871,345600
1962-02-01,0.057820185533954446,0.05828644707798957,0.05766467563657134,0.05828644707798958,388800
1962-02-02,0.05844198633825693,0.061239557008045245,0.05844198633825693,0.0610843151807785,2160000
1962-02-05,0.0627937981829993,0.06465911183632611,0.0627937981829993,0.06372658908367157,1944000
1962-02-06,0.06434815517380042,0.06667973248692118,0.06434815517380042,0.06652422249317169,2289600
1962-02-07,0.06714591383934021,0.069632726015044,0.06714591383934021,0.06714591383934021,3369600
1962-02-08,0.06714598827486191,0.06807851185684473,0.06605795471312989,0.0663687065243721,1382400
1962-02-09,0.06636873793434046,0.06636873793434046,0.06496995189937045,0.06621349602937698,777600
1962-02-12,0.06559166312217712,0.06559166312217712,0.06528091145211731,0.06559166312217712,216000
1962-02-13,0.06574752976572636,0.06574752976572636,0.06496840130067288,0.0651242807507515,734400
1962-02-14,0.06481276868446309,0.06481276868446309,0.06294302227280389,0.06325478106737137,1080000
1962-02-15,0.06325478106737137,0.06325478106737137,0.06263153226348497,0.06325478106737137,302400
1962-02-16,0.06325477775109652,0.06325477775109652,0.06278740836899675,0.06294301897287369,172800
1962-02-19,0.06247571110725403,0.06247571110725403,0.06247571110725403,0.06247571110725403,43200
1962-02-20,0.061852416188936325,0.061852416188936325,0.06138504669070243,0.06138504669070244,86400
1962-02-21,0.06138509713910006,0.061696856251004586,0.05982710793614388,0.059827107936143875,604800
1962-02-23,0.05951558483121946,0.05951558483121946,0.059203825891017914,0.059203825891017914,432000
1962-02-26,0.059515554352557135,0.06045029312372207,0.059515554352557135,0.060450293123722076,259200
1962-02-27,0.06045030186033245,0.06122943013906479,0.0601388118200047,0.06122943013906479,302400
